Province_State,Lat,Long_,Date,Reported Deaths,Deaths (Per Capita),Population
Alabama,32.53952745,-86.64408227,5/20/20,18.0,0.0003671083183685706,4903185
Alabama,32.53952745,-86.64408227,5/21/20,7.0,0.00014276434603222192,4903185
Alabama,32.53952745,-86.64408227,5/22/20,12.0,0.0002447388789123804,4903185
Alabama,32.53952745,-86.64408227,5/23/20,8.0,0.0001631592526082536,4903185
Alabama,32.53952745,-86.64408227,5/24/20,2.0,4.07898131520634e-05,4903185
Alabama,32.53952745,-86.64408227,5/25/20,15.0,0.0003059235986404755,4903185
Alabama,32.53952745,-86.64408227,5/26/20,14.0,0.00028552869206444385,4903185
Alabama,32.53952745,-86.64408227,5/27/20,3.0,6.11847197280951e-05,4903185
Alabama,32.53952745,-86.64408227,5/28/20,8.0,0.0001631592526082536,4903185
Alabama,32.53952745,-86.64408227,5/29/20,19.0,0.00038750322494460237,4903185
Alabama,32.53952745,-86.64408227,5/30/20,8.0,0.0001631592526082536,4903185
Alabama,32.53952745,-86.64408227,5/31/20,12.0,0.0002447388789123804,4903185
Alabama,32.53952745,-86.64408227,6/1/20,16.0,0.0003263185052165072,4903185
Alabama,32.53952745,-86.64408227,6/2/20,7.0,0.00014276434603222192,4903185
Alabama,32.53952745,-86.64408227,6/3/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,6/4/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,6/5/20,23.0,0.0004690828512487291,4903185
Alabama,32.53952745,-86.64408227,6/6/20,13.0,0.00026513378548841213,4903185
Alabama,32.53952745,-86.64408227,6/7/20,3.0,6.11847197280951e-05,4903185
Alabama,32.53952745,-86.64408227,6/8/20,26.0,0.0005302675709768243,4903185
Alabama,32.53952745,-86.64408227,6/9/20,11.0,0.0002243439723363487,4903185
Alabama,32.53952745,-86.64408227,6/10/20,15.0,0.0003059235986404755,4903185
Alabama,32.53952745,-86.64408227,6/11/20,11.0,0.0002243439723363487,4903185
Alabama,32.53952745,-86.64408227,6/12/20,14.0,0.00028552869206444385,4903185
Alabama,32.53952745,-86.64408227,6/13/20,4.0,8.15796263041268e-05,4903185
Alabama,32.53952745,-86.64408227,6/14/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,6/15/20,1.0,2.03949065760317e-05,4903185
Alabama,32.53952745,-86.64408227,6/16/20,11.0,0.0002243439723363487,4903185
Alabama,32.53952745,-86.64408227,6/17/20,5.0,0.00010197453288015851,4903185
Alabama,32.53952745,-86.64408227,6/18/20,20.0,0.00040789813152063403,4903185
Alabama,32.53952745,-86.64408227,6/19/20,12.0,0.0002447388789123804,4903185
Alabama,32.53952745,-86.64408227,6/20/20,16.0,0.0003263185052165072,4903185
Alabama,32.53952745,-86.64408227,6/21/20,1.0,2.03949065760317e-05,4903185
Alabama,32.53952745,-86.64408227,6/22/20,2.0,4.07898131520634e-05,4903185
Alabama,32.53952745,-86.64408227,6/23/20,23.0,0.0004690828512487291,4903185
Alabama,32.53952745,-86.64408227,6/24/20,27.0,0.0005506624775528559,4903185
Alabama,32.53952745,-86.64408227,6/25/20,5.0,0.00010197453288015851,4903185
Alabama,32.53952745,-86.64408227,6/26/20,11.0,0.0002243439723363487,4903185
Alabama,32.53952745,-86.64408227,6/27/20,12.0,0.0002447388789123804,4903185
Alabama,32.53952745,-86.64408227,6/28/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,6/29/20,10.0,0.00020394906576031701,4903185
Alabama,32.53952745,-86.64408227,6/30/20,21.0,0.00042829303809666574,4903185
Alabama,32.53952745,-86.64408227,7/1/20,22.0,0.0004486879446726974,4903185
Alabama,32.53952745,-86.64408227,7/2/20,13.0,0.00026513378548841213,4903185
Alabama,32.53952745,-86.64408227,7/3/20,21.0,0.00042829303809666574,4903185
Alabama,32.53952745,-86.64408227,7/4/20,1.0,2.03949065760317e-05,4903185
Alabama,32.53952745,-86.64408227,7/5/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,7/6/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,7/7/20,26.0,0.0005302675709768243,4903185
Alabama,32.53952745,-86.64408227,7/8/20,25.0,0.0005098726644007925,4903185
Alabama,32.53952745,-86.64408227,7/9/20,10.0,0.00020394906576031701,4903185
Alabama,32.53952745,-86.64408227,7/10/20,36.0,0.0007342166367371412,4903185
Alabama,32.53952745,-86.64408227,7/11/20,10.0,0.00020394906576031701,4903185
Alabama,32.53952745,-86.64408227,7/12/20,7.0,0.00014276434603222192,4903185
Alabama,32.53952745,-86.64408227,7/13/20,3.0,6.11847197280951e-05,4903185
Alabama,32.53952745,-86.64408227,7/14/20,40.0,0.0008157962630412681,4903185
Alabama,32.53952745,-86.64408227,7/15/20,47.0,0.0009585606090734899,4903185
Alabama,32.53952745,-86.64408227,7/16/20,19.0,0.00038750322494460237,4903185
Alabama,32.53952745,-86.64408227,7/17/20,35.0,0.0007138217301611095,4903185
Alabama,32.53952745,-86.64408227,7/18/20,21.0,0.00042829303809666574,4903185
Alabama,32.53952745,-86.64408227,7/19/20,1.0,2.03949065760317e-05,4903185
Alabama,32.53952745,-86.64408227,7/20/20,4.0,8.15796263041268e-05,4903185
Alabama,32.53952745,-86.64408227,7/21/20,12.0,0.0002447388789123804,4903185
Alabama,32.53952745,-86.64408227,7/22/20,61.0,0.0012440893011379337,4903185
Alabama,32.53952745,-86.64408227,7/23/20,33.0,0.0006730319170090462,4903185
Alabama,32.53952745,-86.64408227,7/24/20,41.0,0.0008361911696172998,4903185
Alabama,32.53952745,-86.64408227,7/25/20,18.0,0.0003671083183685706,4903185
Alabama,32.53952745,-86.64408227,7/26/20,17.0,0.00034671341179253894,4903185
Alabama,32.53952745,-86.64408227,7/27/20,18.0,0.0003671083183685706,4903185
Alabama,32.53952745,-86.64408227,7/28/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,7/29/20,47.0,0.0009585606090734899,4903185
Alabama,32.53952745,-86.64408227,7/30/20,27.0,0.0005506624775528559,4903185
Alabama,32.53952745,-86.64408227,7/31/20,15.0,0.0003059235986404755,4903185
Alabama,32.53952745,-86.64408227,8/1/20,23.0,0.0004690828512487291,4903185
Alabama,32.53952745,-86.64408227,8/2/20,24.0,0.0004894777578247608,4903185
Alabama,32.53952745,-86.64408227,8/3/20,6.0,0.0001223694394561902,4903185
Alabama,32.53952745,-86.64408227,8/4/20,33.0,0.0006730319170090462,4903185
Alabama,32.53952745,-86.64408227,8/5/20,29.0,0.0005914522907049194,4903185
Alabama,32.53952745,-86.64408227,8/6/20,19.0,0.00038750322494460237,4903185
Alabama,32.53952745,-86.64408227,8/7/20,21.0,0.00042829303809666574,4903185
Alabama,32.53952745,-86.64408227,8/8/20,20.0,0.00040789813152063403,4903185
Alabama,32.53952745,-86.64408227,8/9/20,13.0,0.00026513378548841213,4903185
Alabama,32.53952745,-86.64408227,8/10/20,29.0,0.0005914522907049194,4903185
Alabama,32.53952745,-86.64408227,8/11/20,50.0,0.001019745328801585,4903185
Alabama,32.53952745,-86.64408227,8/12/20,35.0,0.0007138217301611095,4903185
Alabama,32.53952745,-86.64408227,8/13/20,8.0,0.0001631592526082536,4903185
Alabama,32.53952745,-86.64408227,8/14/20,3.0,6.11847197280951e-05,4903185
Alabama,32.53952745,-86.64408227,8/15/20,3.0,6.11847197280951e-05,4903185
Alabama,32.53952745,-86.64408227,8/16/20,2.0,4.07898131520634e-05,4903185
Alabama,32.53952745,-86.64408227,8/17/20,27.0,0.0005506624775528559,4903185
Alabama,32.53952745,-86.64408227,8/18/20,11.0,0.0002243439723363487,4903185
Alabama,32.53952745,-86.64408227,8/19/20,8.0,0.0001631592526082536,4903185
Alabama,32.53952745,-86.64408227,8/20/20,30.0,0.000611847197280951,4903185
Alabama,32.53952745,-86.64408227,8/21/20,22.0,0.0004486879446726974,4903185
Alabama,32.53952745,-86.64408227,8/22/20,15.0,0.0003059235986404755,4903185
Alabama,32.53952745,-86.64408227,8/23/20,2.0,4.07898131520634e-05,4903185
Alabama,32.53952745,-86.64408227,8/24/20,11.0,0.0002243439723363487,4903185
Alabama,32.53952745,-86.64408227,8/25/20,13.0,0.00026513378548841213,4903185
Alabama,32.53952745,-86.64408227,8/26/20,8.0,0.0001631592526082536,4903185
Alabama,32.53952745,-86.64408227,8/27/20,31.0,0.0006322421038569828,4903185
Alabama,32.53952745,-86.64408227,8/28/20,31.0,0.0006322421038569828,4903185
Alabama,32.53952745,-86.64408227,8/29/20,45.0,0.0009177707959214267,4903185
Alabama,32.53952745,-86.64408227,8/30/20,10.0,0.00020394906576031701,4903185
Alabama,32.53952745,-86.64408227,8/31/20,20.0,0.00040789813152063403,4903185
Alabama,32.53952745,-86.64408227,9/1/20,18.0,0.0003671083183685706,4903185
Alabama,32.53952745,-86.64408227,9/2/20,17.0,0.00034671341179253894,4903185
Alabama,32.53952745,-86.64408227,9/3/20,16.0,0.0003263185052165072,4903185
Alabama,32.53952745,-86.64408227,9/4/20,33.0,0.0006730319170090462,4903185
Alabama,32.53952745,-86.64408227,9/5/20,9.0,0.0001835541591842853,4903185
Alabama,32.53952745,-86.64408227,9/6/20,1.0,2.03949065760317e-05,4903185
Alabama,32.53952745,-86.64408227,9/7/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,9/8/20,1.0,2.03949065760317e-05,4903185
Alabama,32.53952745,-86.64408227,9/9/20,8.0,0.0001631592526082536,4903185
Alabama,32.53952745,-86.64408227,9/10/20,16.0,0.0003263185052165072,4903185
Alaska,55.32222414,-161.9722021,1/22/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/23/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/24/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/25/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/26/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/27/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/28/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/29/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/30/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,1/31/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/1/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/2/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/3/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/4/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/5/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/6/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/7/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/8/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/9/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/10/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/11/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/12/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/13/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/14/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/15/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/16/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/17/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/18/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/19/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/20/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/21/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/22/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/23/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/24/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/25/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/26/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/27/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/28/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,2/29/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/1/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/2/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/3/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/4/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/5/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/6/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/7/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/8/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/9/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/10/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/11/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/12/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/13/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/14/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/15/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/16/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/17/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/18/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/19/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/20/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/21/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/22/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/23/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/24/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/25/20,1.0,0.0001366969906157516,731545
Alaska,55.32222414,-161.9722021,3/26/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/27/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/28/20,1.0,0.0001366969906157516,731545
Alaska,55.32222414,-161.9722021,3/29/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,3/30/20,1.0,0.0001366969906157516,731545
Alaska,55.32222414,-161.9722021,3/31/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/1/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/2/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/3/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/4/20,2.0,0.0002733939812315032,731545
Alaska,55.32222414,-161.9722021,4/5/20,1.0,0.0001366969906157516,731545
Alaska,55.32222414,-161.9722021,4/6/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/7/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/8/20,1.0,0.0001366969906157516,731545
Alaska,55.32222414,-161.9722021,4/9/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/10/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/11/20,1.0,0.0001366969906157516,731545
Alaska,55.32222414,-161.9722021,4/12/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/13/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/14/20,1.0,0.0001366969906157516,731545
Alaska,55.32222414,-161.9722021,4/15/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/16/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/17/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/18/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/19/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/20/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/21/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/22/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/23/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/24/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/25/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/26/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/27/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/28/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/29/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,4/30/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/1/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/2/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/3/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/4/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/5/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/6/20,1.0,0.0001366969906157516,731545
Alaska,55.32222414,-161.9722021,5/7/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/8/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/9/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/10/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/11/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/12/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/13/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/14/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/15/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/16/20,0.0,0.0,731545
